ons_id,ons_region_id,constituency_name,county_name,region_name,country_name,constituency_type,mp_firstname,mp_surname,mp_gender,first_party,mp_name_2019,drought_day_change_2065,ann_rain_2019,max5day_rain_mm_change_2065,ann_rain_change_mmday_2065,warmest_dayofyear_change_oC_2065,ann_warming_oC_2065,number_heatwave_days_change_2065
S14000055,S92000003,"Ross, Skye and Lochaber",Scotland,Scotland,Scotland,County,Ian,Blackford,Male,SNP,Ian Blackford,0.096919,0.587067,9.415991,0.347824,4.377674,2.713986,0.59134
S14000056,S92000003,Rutherglen and Hamilton West,Scotland,Scotland,Scotland,Borough,Margaret,Ferrier,Female,SNP,Margaret Ferrier,1.611328,0.365753,4.728374,0.038894,5.25795,2.828552,2.56932
S14000057,S92000003,Stirling,Scotland,Scotland,Scotland,County,Alyn,Smith,Male,SNP,Alyn Smith,1.150153,0.43087,11.42113,0.134213,5.196375,2.908674,1.606153
S14000058,S92000003,West Aberdeenshire and Kincardine,Scotland,Scotland,Scotland,County,Andrew,Bowie,Male,Con,Andrew Bowie,2.542314,0.057699,3.718737,-0.12796,5.255079,2.988131,1.311453
S14000059,S92000003,West Dunbartonshire,Scotland,Scotland,Scotland,County,Martin,Docherty-Hughes,Male,SNP,Martin Docherty-Hughes,1.074687,0.345118,6.289159,0.109837,5.045968,2.845025,2.269652
W07000041,W92000004,Ynys Mon,Gwynedd,Wales,Wales,County,Virginia,Crosbie,Female,Con,Virginia Crosbie,1.955141,-0.03166,11.6601,0.001018,4.747563,2.824133,3.333794
W07000042,W92000004,Delyn,Clwyd,Wales,Wales,County,Rob,Roberts,Male,Con,Rob Roberts,2.815553,0.221625,3.425099,-0.11466,5.99944,2.968219,6.283644
W07000043,W92000004,Alyn and Deeside,Clwyd,Wales,Wales,County,Mark,Tami,Male,Lab,Mark Tami,2.879321,0.196306,2.31548,-0.12858,6.191378,3.011751,8.089864
W07000044,W92000004,Wrexham,Clwyd,Wales,Wales,County,Sarah,Atherton,Female,Con,Sarah Atherton,2.993016,0.1561,1.666645,-0.13215,6.412721,3.062403,10.64552
W07000045,W92000004,Llanelli,Dyfed,Wales,Wales,County,Nia,Griffith,Female,Lab,Nia Griffith,1.474339,0.342927,24.38435,0.179986,6.302248,3.060696,11.59966
W07000046,W92000004,Gower,West Glamorgan,Wales,Wales,County,Tonia,Antoniazzi,Female,Lab,Tonia Antoniazzi,1.484304,0.078468,24.04283,0.152051,6.032507,3.073669,10.42677
W07000047,W92000004,Swansea West,West Glamorgan,Wales,Wales,Borough,Geraint,Davies,Male,Lab,Geraint Davies,1.406981,0.065748,25.2325,0.174281,6.252938,3.095637,10.16582
W07000048,W92000004,Swansea East,West Glamorgan,Wales,Wales,Borough,Carolyn,Harris,Female,Lab,Carolyn Harris,1.329972,0.254954,30.33667,0.255348,6.097271,3.140597,10.05911
W07000049,W92000004,Aberavon,West Glamorgan,Wales,Wales,County,Stephen,Kinnock,Male,Lab,Stephen Kinnock,1.318552,0.403765,30.25351,0.259928,6.680403,3.140337,11.15055
W07000050,W92000004,Cardiff Central,South Glamorgan,Wales,Wales,Borough,Jo,Stevens,Female,Lab,Jo Stevens,2.393041,0.382819,14.08067,-0.03893,5.793529,3.20273,14.97306
W07000051,W92000004,Cardiff North,South Glamorgan,Wales,Wales,Borough,Anna,McMorrin,Female,Lab,Anna McMorrin,2.285126,0.484505,16.83756,-0.00454,6.743279,3.279039,14.65576
W07000052,W92000004,Rhondda,Gwent and Mid Glamorgan,Wales,Wales,County,Chris,Bryant,Male,Lab,Chris Bryant,1.684466,0.800497,28.52865,0.187851,6.509303,3.210977,8.697501
W07000053,W92000004,Torfaen,Gwent and Mid Glamorgan,Wales,Wales,County,Nick,Thomas-Symonds,Male,Lab,Nick Thomas-Symonds,2.642457,0.444646,13.34833,-0.09239,6.818505,3.280462,14.71113
W07000054,W92000004,Monmouth,Gwent and Mid Glamorgan,Wales,Wales,County,David T. C.,Davies,Male,Con,David T. C. Davies,3.272765,0.211134,8.40267,-0.17703,7.002544,3.249771,16.24681
W07000055,W92000004,Newport East,Gwent and Mid Glamorgan,Wales,Wales,County,Jessica,Morden,Female,Lab,Jessica Morden,2.410584,0.354895,14.56633,-0.0462,6.167938,3.28399,15.90506
W07000056,W92000004,Newport West,Gwent and Mid Glamorgan,Wales,Wales,County,Ruth,Jones,Female,Lab,Ruth Jones,2.410584,0.354895,14.56633,-0.0462,6.167938,3.28399,15.90506
W07000057,W92000004,Arfon,Gwynedd,Wales,Wales,County,Hywel,Williams,Male,PC,Hywel Williams,1.277457,0.031264,24.37953,0.201098,5.443016,2.916703,4.376934
W07000058,W92000004,Aberconwy,Clwyd,Wales,Wales,County,Robin,Millar,Male,Con,Robin Millar,2.314991,0.201469,12.52812,-0.07072,5.478997,2.969598,3.193691
W07000059,W92000004,Clwyd West,Clwyd,Wales,Wales,County,David,Jones,Male,Con,David Jones,3.235604,0.20542,4.870157,-0.19808,5.729003,2.995964,4.720556
W07000060,W92000004,Vale Of Clwyd,Clwyd,Wales,Wales,County,James,Davies,Male,Con,James Davies,2.88771,0.144091,4.844454,-0.12468,5.798242,2.95687,5.788603
W07000061,W92000004,Dwyfor Meirionnydd,Gwynedd,Wales,Wales,County,Liz,Saville Roberts,Female,PC,Liz Saville Roberts,1.478267,0.404003,21.00137,0.161532,5.506999,2.997962,4.476813
W07000062,W92000004,Clwyd South,Clwyd,Wales,Wales,County,Simon,Baynes,Male,Con,Simon Baynes,3.448028,0.238224,3.195066,-0.20904,6.209106,3.076524,7.849163
W07000063,W92000004,Montgomeryshire,Powys,Wales,Wales,County,Craig,Williams,Male,Con,Craig Williams,3.115809,0.4279,6.724844,-0.16515,6.189047,3.104418,7.478089
W07000064,W92000004,Ceredigion,Dyfed,Wales,Wales,County,Ben,Lake,Male,PC,Ben Lake,2.196035,0.401677,11.89336,-0.04962,5.921298,2.983841,6.074197
W07000065,W92000004,Preseli Pembrokeshire,Dyfed,Wales,Wales,County,Stephen,Crabb,Male,Con,Stephen Crabb,2.142021,0.247368,12.52092,-0.01148,6.140535,2.915545,6.666473
W07000066,W92000004,Carmarthen West and South Pembrokeshire,Dyfed,Wales,Wales,County,Simon,Hart,Male,Con,Simon Hart,1.971199,0.195794,15.93898,0.03375,6.185055,2.985871,9.325548
W07000067,W92000004,Carmarthen East and Dinefwr,Dyfed,Wales,Wales,County,Jonathan,Edwards,Male,PC,Jonathan Edwards,2.159914,0.440005,16.11322,0.006333,6.300612,3.045957,9.167193
W07000068,W92000004,Brecon and Radnorshire,Powys,Wales,Wales,County,Fay,Jones,Female,Con,Fay Jones,3.337152,0.386603,7.669721,-0.18424,6.434804,3.161717,8.402882
W07000069,W92000004,Neath,West Glamorgan,Wales,Wales,County,Christina,Rees,Female,Lab,Christina Rees,1.561718,0.564825,28.50069,0.212783,6.449845,3.150777,9.209074
W07000070,W92000004,Cynon Valley,Gwent and Mid Glamorgan,Wales,Wales,County,Beth,Winter,Female,Lab,Beth Winter,2.060042,0.783903,22.00268,0.039123,6.604345,3.252836,9.175962
W07000071,W92000004,Merthyr Tydfil and Rhymney,Gwent and Mid Glamorgan,Wales,Wales,County,Gerald,Jones,Male,Lab,Gerald Jones,2.777758,0.568941,14.87174,-0.12516,6.510807,3.254442,7.539777
W07000072,W92000004,Blaenau Gwent,Gwent and Mid Glamorgan,Wales,Wales,County,Nick,Smith,Male,Lab,Nick Smith,3.126961,0.361993,11.5222,-0.20024,6.742785,3.271961,10.07009
W07000073,W92000004,Bridgend,Gwent and Mid Glamorgan,Wales,Wales,County,Jamie,Wallis,Male,Con,Jamie Wallis,1.318552,0.403765,30.25351,0.259928,6.680403,3.140337,11.15055
W07000074,W92000004,Ogmore,Gwent and Mid Glamorgan,Wales,Wales,County,Chris,Elmore,Male,Lab,Chris Elmore,1.58816,0.568609,26.61924,0.177834,6.761024,3.190898,11.88118
W07000075,W92000004,Pontypridd,Gwent and Mid Glamorgan,Wales,Wales,County,Alex,Davies-Jones,Female,Lab,Alex Davies-Jones,1.995958,0.575039,19.67152,0.053591,6.916513,3.236505,13.31829
W07000076,W92000004,Caerphilly,Gwent and Mid Glamorgan,Wales,Wales,County,Wayne,David,Male,Lab,Wayne David,2.285126,0.484505,16.83756,-0.00454,6.743279,3.279039,14.65576
W07000077,W92000004,Islwyn,Gwent and Mid Glamorgan,Wales,Wales,County,Chris,Evans,Male,Lab,Chris Evans,2.471099,0.414621,17.02017,-0.06266,6.802047,3.280671,11.85881
W07000078,W92000004,Vale Of Glamorgan,South Glamorgan,Wales,Wales,County,Alun,Cairns,Male,Con,Alun Cairns,2.043819,0.360326,17.30289,0.043684,6.581858,3.176634,13.76388
W07000079,W92000004,Cardiff West,South Glamorgan,Wales,Wales,Borough,Kevin,Brennan,Male,Lab,Kevin Brennan,2.229821,0.335743,14.19382,0.0008,6.708885,3.191283,14.28478
W07000080,W92000004,Cardiff South and Penarth,South Glamorgan,Wales,Wales,Borough,Stephen,Doughty,Male,Lab,Stephen Doughty,2.393041,0.382819,14.08067,-0.03893,5.793529,3.20273,14.97306
